WKT,name,description
"POLYGON ((106.7232989 -6.0893323, 106.708536 -6.0965014, 106.6879367 -6.0971841, 106.6886233 -6.1067427, 106.6975497 -6.1098151, 106.6944598 -6.1135701, 106.6879367 -6.1159597, 106.6903399 -6.1214216, 106.68725 -6.1292729, 106.6927432 -6.1371242, 106.6855334 -6.1449753, 106.68828 -6.1603358, 106.68931 -6.1733066, 106.7167758 -6.1869597, 106.7171191 -6.1937861, 106.7236422 -6.1913969, 106.7246722 -6.2091452, 106.7188357 -6.2098278, 106.7171191 -6.2231387, 106.7380618 -6.2238213, 106.7421817 -6.2272343, 106.7452716 -6.2316711, 106.7445849 -6.2374731, 106.7487048 -6.240886, 106.7463015 -6.2477117, 106.754198 -6.2518071, 106.7524814 -6.2613628, 106.754198 -6.2692121, 106.7504214 -6.2726248, 106.7576312 -6.2756962, 106.7672442 -6.2886641, 106.7792605 -6.3166464, 106.8080996 -6.3149402, 106.7998599 -6.3367791, 106.7981433 -6.3449684, 106.7923068 -6.352134, 106.7947101 -6.3654412, 106.8115329 -6.363394, 106.8173694 -6.3552049, 106.8365954 -6.3552049, 106.8352221 -6.3514516, 106.8389987 -6.3507691, 106.8389987 -6.3436036, 106.849985 -6.3395089, 106.8561648 -6.3476982, 106.8561648 -6.3531576, 106.8613147 -6.3545225, 106.8637179 -6.3572522, 106.871271 -6.3531576, 106.8750476 -6.3565698, 106.8719577 -6.3606643, 106.8808841 -6.3616879, 106.8788241 -6.3647588, 106.8832873 -6.3657824, 106.8836307 -6.3702181, 106.8898105 -6.3688533, 106.8973636 -6.3705593, 106.9021701 -6.3674884, 106.9056033 -6.3610055, 106.9141864 -6.3654412, 106.9162463 -6.3620291, 106.9162463 -6.3517928, 106.9210528 -6.3313195, 106.916933 -6.326201, 106.9224261 -6.3231299, 106.9200229 -6.3197176, 106.9231128 -6.3128928, 106.9200229 -6.3101628, 106.9213962 -6.3026555, 106.9152163 -6.296513, 106.9114398 -6.2975367, 106.9100665 -6.2883229, 106.9073199 -6.2814977, 106.9104098 -6.2722835, 106.9038867 -6.2695534, 106.9056033 -6.2596565, 106.9117831 -6.2562437, 106.9152163 -6.2582914, 106.9183062 -6.2501007, 106.9227694 -6.2538548, 106.9437121 -6.2528309, 106.9437121 -6.2367905, 106.9492053 -6.2207496, 106.9571017 -6.2173366, 106.959505 -6.212217, 106.9625949 -6.2146061, 106.9674014 -6.2012951, 106.9670581 -6.1954927, 106.9718646 -6.1859357, 106.9704913 -6.1620425, 106.9725512 -6.1425858, 106.969118 -6.115277, 106.9684314 -6.0944531, 106.878225 -6.0723858, 106.8720893 -6.0997526, 106.8628736 -6.1102802, 106.857091 -6.1088597, 106.8475854 -6.119332, 106.8302905 -6.1201354, 106.8262567 -6.1152558, 106.8085757 -6.1143714, 106.80686 -6.1033853, 106.8037726 -6.092678, 106.7945082 -6.0907215, 106.7883394 -6.0854424, 106.7904196 -6.1083397, 106.7768231 -6.1016276, 106.7652869 -6.096622, 106.7633637 -6.1020284, 106.7556039 -6.1026555, 106.7516877 -6.0979946, 106.7541551 -6.0896972, 106.7597769 -6.0775405, 106.7545414 -6.0709794, 106.7488769 -6.0776576, 106.7414944 -6.0854202, 106.7293066 -6.0796951, 106.7232989 -6.0893323))",DKI Jakarta,
